id	label
1309432391916683264	negative
985865424280719361	positive
1401142194665365505	positive
1475054581604175876	negative
1298977478514335744	positive
824299152947445761	neutral
1452621568010448896	neutral
1429313780844875777	negative
1410987206693441536	neutral
934379177305878529	positive
1426747904572624896	neutral
1424657143186161668	negative
1065137208091267072	neutral
1082282171748966401	positive
1407195673670389760	positive
1419160578707296256	neutral
1497645833419821062	negative
1455365769005441034	positive
1455832995013611522	positive
960767064830042113	negative
1289420529892352000	positive
1351519578434617344	positive
564282680146001920	neutral
1397504934065577988	neutral
1366600948802457603	neutral
1479641223304335360	neutral
1332330880375787522	neutral
1465167510156677120	positive
1415895402172358658	neutral
1389456177512189955	neutral
1410489944376676357	neutral
1405176324587626504	negative
1430931448425373704	negative
1333391562185687040	neutral
1298239860172414976	negative
625600437098381312	positive
1343260222207401984	positive
1187653603785207808	positive
1483254290466873346	positive
1093805974157176832	neutral
1326508942751461378	neutral
1280020801941471232	neutral
1488835217544847363	positive
1373340016282382341	positive
1373603431462576131	neutral
1397430782071738369	neutral
183259722181378048	neutral
1484480382200270849	neutral
1391298264649977861	neutral
1423304115619205123	neutral
1374305868712275968	negative
693258826250752000	neutral
1324540837108150273	positive
970148125569703937	negative
1118985763398402048	negative
1341740995352793088	neutral
1388023418050646018	neutral
1346483661139394560	negative
1162197629658251264	neutral
1381097687026593792	negative
1430748521448173570	neutral
1368885765690695680	neutral
1260509783485898753	positive
1315855701130924032	neutral
1378645423703789570	positive
1287333687567106050	negative
1349661484977012736	positive
1386699430443642883	positive
1408645939175182336	neutral
1299239541035819009	negative
1363490918859300866	positive
1437247768054181896	neutral
1363712661133750274	negative
1349203849131642880	neutral
1312420637789519872	negative
1286573146468843527	negative
1306512543800680450	neutral
1050751944313266177	neutral
1351017255300177922	negative
1418204966771052551	neutral
1398145394786377732	neutral
951831322212945921	negative
1335214293080363008	neutral
1311156983748157441	neutral
1387806943482314754	neutral
1345027251381813248	positive
1425026331394265090	positive
1380608373486419970	neutral
127400250775318529	negative
1340587898832240643	positive
1426785245571936259	negative
1238770073881329666	neutral
1302210153589030912	negative
1382500233096007684	negative
1398867177298616323	neutral
1391299999846203394	negative
1432741418406080514	neutral
1341894633543135236	neutral
1375359104693100545	negative
1091951608060104704	negative
1431960070586191873	positive
1320277899656609792	positive
1183749555378151426	neutral
1408411558770737152	neutral
1316640440196632576	positive
1294176208888852487	positive
1336932752252256256	positive
316781113492250625	neutral
1383811318155681792	neutral
1380102543875874817	negative
1354122478780608513	neutral
1409104354599047174	neutral
1474663065241088000	positive
1381903753952038917	positive
1326222829155618817	positive
1365692916862124034	negative
1401542128388300803	positive
1402420103988322305	positive
1432165673787183105	positive
1345973463509450752	neutral
1462479414877294593	neutral
1432351181402099715	positive
1173984748986863617	neutral
1363135444444086277	neutral
1453310650600595459	positive
1310496743906131968	neutral
1052821037799362560	positive
1426290055585443841	negative
1378393600543711243	negative
1432379146211139588	positive
1386326959156699146	neutral
1436729343712002057	neutral
1435458503917948930	negative
1380832927655714817	neutral
1427464797012959232	neutral
1396906908787740673	negative
1446797914974482437	neutral
1425291601375420416	negative
1476449896332812289	neutral
884830089401081856	negative
1384384093450768386	negative
1479415080022208514	negative
1372832813616046080	positive
1190101151628353536	positive
1193024329555922944	neutral
1442380261996437514	neutral
962999664919416833	neutral
1449725019391610882	negative
1484095607493242886	negative
1073904166831943684	neutral
1497920379704074242	positive
1497175909467824130	neutral
1445629798424854529	negative
1489603503811350534	neutral
1179420474364878858	neutral
1292372505940783105	neutral
1433337629127462916	neutral
1422029943727280129	neutral
1427546348622999552	neutral
1381149097306980355	neutral
1246842579762573312	neutral
1350392886727122947	neutral
1406874997142872067	positive
1398931859808075777	positive
1383356574144421894	negative
1373113393704366080	positive
1376551051550068737	negative
1446832525276504065	neutral
1354023369679597570	negative
1480178481099071495	negative
1397091197596753922	positive
1371109824977498112	neutral
1447518582292635651	neutral
1406863063681097729	positive
1396727433999515649	positive
1403742561030656005	neutral
1439181189542133760	negative
1384200083856449541	negative
1492485024733483014	neutral
1007173444021116928	neutral
1161888929076801537	positive
1429356579774636041	neutral
1391659551414390790	neutral
1463013206998224896	positive
1418559208576802826	positive
1298686760445075456	positive
1363542667074838530	neutral
1487732532439580673	positive
1300486221563535361	negative
1346094092460064769	neutral
1443225528660418563	neutral
1470440272995651586	positive
1373229493981048834	positive
1155021976152543232	positive
1410195946458152961	positive
1400037880605470727	neutral
1351137103711768587	negative
1482721832381734914	neutral
1449840289296883717	neutral
1312998703599296513	positive
1430794360640188416	neutral
964341880266862593	neutral
1454456137063927818	positive
1335115791876820992	neutral
1471374827382403073	neutral
1398832908480106496	positive
653169604374695936	negative
1432172727335460872	positive
1382579589851992064	negative
1381818129441943552	negative
1165166612401385472	negative
1390860826228056069	neutral
1447897462249644032	neutral
557983660990029825	neutral
1449240716140449792	neutral
1423562916675084288	neutral
1398158128533839875	negative
1456101181428699151	positive
1483707241123385347	negative
1403414191143231488	positive
1361550556527960065	positive
1287341365852962818	positive
1381085938533638152	negative
1426089277213970433	neutral
1361948297548685316	neutral
1404023531612950533	negative
1385429329786531843	positive
1389621564111392778	positive
1376396992583147523	neutral
1450182169607819265	neutral
1429875100405288960	neutral
1412763165675327490	positive
1402227883842498567	neutral
1469995569200316417	neutral
1378690602884329472	neutral
1441474545668411396	neutral
1399019668963164163	neutral
1362689446630494210	negative
1410457027378249733	positive
1487265030731010049	neutral
1489773267598467073	neutral
1442353732620996609	positive
1428986866154438659	negative
1443444498214752260	neutral
1355522291023687683	neutral
1190595800151183360	negative
1356988132328153094	neutral
1044520185325998080	negative
1448659108316401665	positive
1414396227748204545	positive
1368096489772224514	negative
1447478035712675842	neutral
1425747220612018185	negative
1356604398709874688	neutral
1313830380256935936	positive
988674620030103557	positive
906760271695249410	neutral
1408402938142228483	neutral
1440925569659535378	neutral
1393239816364380163	neutral
1415695833626935298	neutral
1429818350486507524	neutral
879664886825005056	positive
1382903663325159428	positive
1468253106450305026	neutral
1400151154428846080	positive
1419964859236511745	neutral
1478813811230449664	neutral
1350055321180356609	neutral
653669401665761280	positive
1341766364814430208	neutral
941219036528029696	positive
1472824723822153732	negative
1439854620793196548	neutral
1435491659089780738	negative
1323987382970904577	neutral
1355880802161053697	positive
1388815928305934340	neutral
1431584836091727878	negative
1395979198842380292	neutral
1320261166262673408	negative
1398986810227834880	positive
1410480851100475393	positive
1352628021023420418	neutral
1497450196564779008	positive
1383619871489986560	neutral
1374029273615454211	neutral
470799002888200192	neutral
1453237744222851080	neutral
1434355248781426688	positive
1292747518716121089	neutral
1402976313984438276	positive
1443781086593519641	positive
457360451664236544	neutral
1384103008338776073	positive
1269943638533890048	neutral
1460172661347160065	positive
1497821696178671619	positive
1330760387835305985	positive
1168855070173061120	neutral
1363809193019412485	negative
1422890320577011718	neutral
1379716146035785730	positive
1304264087434559488	negative
1423142933998436360	neutral
1231807490767106048	positive
1344897942243606529	positive
1480032813575393280	neutral
1339839967288205313	neutral
1493837938559315969	positive
1407228589800452097	neutral
1392049269264187399	negative
1384902004686872576	neutral
1446307462139691008	neutral
1324371358315290625	positive
1448708726655893509	negative
1306419520215502849	positive
1438163424714780672	neutral
1404446363526459396	neutral
1040203420001435648	positive
1134435523580301312	positive
1322423436875104256	positive
1316682617224196096	neutral
1475165307245260801	neutral
1438723053710577666	positive
1321429447560425472	neutral
1290955982152097792	positive
1251229640808521728	negative
1485573990164963334	positive
1409157482606329858	neutral
1476269871553863684	neutral
1161549751659220992	neutral
1411528437106311171	neutral
1287756564695195648	neutral
1446370391807516680	positive
749276007241310212	neutral
1438042000444432391	negative
1449363962508636164	positive
1183438105790967808	positive
1488179172463681540	positive
1272416115386454017	negative
1314541683237777408	positive
534610332749017089	negative
1386966869521747968	neutral
1410134862477025283	positive
1480892542698733570	neutral
1432319969535082496	neutral
1362616674948681731	neutral
1369969372186386433	positive
1373959811352518659	positive
1390167054951469056	neutral
1358122036711759873	negative
1447444063439896581	positive
1421408512081489922	positive
1392768505569808387	positive
1348293110975979521	positive
1371119092111867905	neutral
1276503339283312643	neutral
1402630090199126016	positive
1498202749523341315	neutral
532891876672544768	positive
1244130635641315328	positive
1102225233040281600	negative
1443185758177677316	neutral
1415189279211360257	negative
1429362036148903940	positive
41527907792859138	negative
1275396626748592131	neutral
1093174352332419072	neutral
1359715249239166979	positive
1373688806545625089	positive
1305929400689373184	neutral
1372618556337053697	neutral
1369472705028755458	positive
589720703143809024	neutral
1032298969966301185	neutral
1430885491637821442	negative
1469132259219456008	neutral
1360854110581497856	negative
654478450992922624	negative
1393224202652553216	neutral
1437297691613020160	negative
1454746699943997444	negative
1473929343009124355	neutral
1300041534880903172	positive
1335613140298465282	neutral
1410196769875451909	positive
940550952498720769	neutral
1408411684037828615	neutral
1265973716040761345	neutral
1406607586611273731	positive
1164549810525036545	negative
1368477288245858304	positive
1401730609827909632	positive
1458009657331515396	negative
1487887628200734720	neutral
1406908825525919748	positive
1326106150207565825	positive
1349652217913982977	positive
925390103869919233	neutral
987001259516309504	negative
1410554651166986244	negative
1316825705414496256	neutral
1433677574354321413	neutral
1413766399177072641	neutral
1324628788295073792	negative
1439712030580084742	neutral
1280746432576622597	positive
1311897304572424193	neutral
1220691966335188992	positive
1375274403890569222	positive
1415258655159513089	neutral
1380762996675383299	negative
1454001025480683522	neutral
1409512266274205702	neutral
1384493142569750535	positive
1451762633942573057	neutral
1399953085150089222	positive
1451553024246042634	negative
1450691925246287875	neutral
846639579193008128	neutral
1349950475932626944	negative
1307388971660369920	neutral
1388016062365589509	negative
1454762168860045321	positive
914184817650040832	negative
1411342777552543744	positive
1202240880452632579	neutral
1371739585357574146	neutral
803663081863835649	negative
1187623088445222912	negative
1435200600157798408	neutral
1349304243568611329	negative
1448603267013959682	neutral
1321690885751332864	positive
1473955800833875971	negative
1331648188172754944	negative
917968218492407808	positive
1421388478181302277	neutral
535804643352125440	neutral
1335918708691062791	neutral
1091530709204754435	positive
1462819987496660994	positive
1376039839456358403	neutral
1352171699588874240	neutral
1475475865525833729	positive
830254243848318977	neutral
1399275070648832001	negative
1475706567097872387	neutral
1454309340928569350	negative
1320366331028402176	neutral
1391792071334273024	negative
1383747114916741125	negative
1286502472261881856	negative
1391122479511334918	positive
1347135745845305346	neutral
1212574433023578113	negative
1154826871781101568	negative
1101710058109296641	neutral
1365358712756477952	neutral
1175775561479643137	positive
1385273068436688896	negative
1326355276321021952	neutral
761535169257992192	negative
1387312558626025473	negative
1494039861082435584	neutral
1372082933289295872	neutral
1333268786732883969	neutral
1394881449459736577	neutral
1302699377337589760	neutral
1284078237069393920	positive
1369497344517939201	negative
1111106844557275137	negative
1212537052312592384	negative
1442153176434569220	neutral
1305491185767571456	positive
1493193528264085509	neutral
1254475885736058888	positive
1303356153397559297	negative
1444656858266890243	negative
1403678601493442560	negative
1386995785963814916	neutral
1445053056828129282	positive
1339497078624579590	neutral
1255014783180406785	negative
1415084653891837954	neutral
1421292029758246915	neutral
1408296558500532225	neutral
1147431381493936128	negative
1363175354332942337	negative
1407577392776835072	positive
1076846682824794113	negative
1381298576295268359	negative
1497208731284606978	neutral
1470285780799029248	positive
1391699695718649859	negative
1452960355601108992	positive
1433403677050474498	positive
1374593897075109891	neutral
1090897410132303872	neutral
1498340833426247683	neutral
1417080532228247558	neutral
1452890779060355076	neutral
1468559854327373827	negative
939741584144326658	negative
1397435275932962816	positive
1421047879884443648	positive
1037761904700284930	negative
1354459524606750723	negative
1295228100100292609	neutral
1412077240829976578	neutral
590851673263767552	neutral
1335602712109436928	neutral
1306211214347784192	negative
28073384998862849	negative
1471351165350678529	neutral
1137759343309463557	negative
961952733480693760	neutral
1280110205301227522	neutral
1284089767412391941	positive
1258281534609600514	positive
1469539181533741056	positive
1386195510378172418	negative
1387440834115608580	negative
1405171310230052865	neutral
1335473224201723904	neutral
1183683779698872322	negative
1368992215804964864	negative
1187580007251472384	positive
642971542851227648	positive
1461657792427675652	neutral
1398968847403737091	neutral
1447681497230499842	negative
1395985743835656203	negative
1367729766854369284	positive
1393510437484859392	negative
1389204999079567360	positive
1449628080742363142	negative
1021374927302275073	negative
1414789683129765893	positive
1236043679573426178	neutral
864102134031273984	positive
1387737922464452611	neutral
1432170640908324868	positive
1446065136033206274	neutral
1473178377301364736	positive
1202099286147616768	negative
1337991619669155845	neutral
945273405690978304	positive
1304034534002835456	neutral
1396459856467427335	negative
1358125491425669120	positive
1421781188088242177	neutral
1307919990926929921	neutral
1402935777768599555	neutral
1369947092664213505	neutral
1190126992902914048	positive
1463738703390523393	positive
1375718387335237633	negative
1395608322900856836	neutral
1390909835147833349	neutral
1415209366928510978	negative
1489092800054722562	neutral
1291748789326241792	negative
1355459369186390021	neutral
1253675746595229696	neutral
1448350333567049739	neutral
1261514974779764736	positive
1371519901676883969	positive
554572043140612096	neutral
1385304730058952706	positive
1296103764491829249	negative
1385505776731496451	negative
1443806306213642240	positive
1363876645870821378	neutral
1404819881908838403	positive
1406833799841734656	neutral
1401956435731226633	neutral
1462886196045099011	positive
1453401801554726920	positive
1443641634751582224	neutral
155581396965011456	negative
1459101796266242052	neutral
1175006309550350344	positive
1371708288635576322	positive
457118859997102081	neutral
1318889364852633600	neutral
1472132311361540096	positive
1338033376377245698	neutral
1471722838620983296	positive
1464839958833762312	positive
1292694329270493185	positive
1268857551442964484	positive
1459513158603730946	neutral
1218442170090131458	neutral
1304341563401744384	negative
955367267591573504	neutral
1368111707650879488	neutral
1267302796090621952	positive
1376176045984915456	negative
1397724912815542274	neutral
1402809530300260357	neutral
1319171092200656896	neutral
1405573027144736769	neutral
1317027679258882048	neutral
1497860375856889858	positive
1445983629037891586	positive
1044498049744089089	neutral
1303628184655597568	negative
714831653466673154	positive
1143769197500985344	positive
1421391176528109568	neutral
1174541812444221440	neutral
1296824881309315073	neutral
1417462279529017347	neutral
1415975679787556868	negative
1412326456793866244	positive
970175078330757121	neutral
1390540299408076800	neutral
1397195363472363527	positive
1396117247979003908	neutral
645297006819192832	neutral
1289199487362035712	positive
1390341739488022528	positive
1405053115670228992	neutral
1465204389337993219	positive
1405837092999991297	neutral
1363735235767148544	neutral
856914445423054848	positive
557950091189706752	neutral
1396372854367657989	positive
1011610049238781952	negative
1373641021628641281	neutral
1190901491806040066	positive
1254639660619509762	positive
1314660284410130432	negative
1197110117985992704	positive
1453601013760335877	negative
1389904785369825283	neutral
1016135901649473536	positive
1283616777868541952	negative
1282548715060772865	neutral
1355131077778661379	neutral
1414901736259547138	neutral
1369568099410743296	negative
1452310003491221516	positive
1460518150374449154	neutral
1335850368308146182	neutral
1463769499308417025	neutral
1430117385596399617	positive
1153319370132582400	neutral
1433085499430768642	positive
1131622235607666688	positive
957617035533414400	negative
1151122195776770048	negative
1387801863148343299	negative
1346674954214006786	positive
1339844237827973121	negative
1450652713188880385	positive
1419337697517133827	positive
1375438300861767684	positive
1427198459921109002	negative
1395096696741269504	neutral
1471046334580809731	negative
1374981578925858818	neutral
1120352302320295936	neutral
543531208588939264	neutral
1451998758758084608	neutral
1404564254628274181	positive
1463749482248499201	negative
540116994473725953	positive
943494664925061120	positive
1205802141836701697	neutral
1439181027671359489	positive
952184503556034560	neutral
1135081866287992832	neutral
1394682685113597952	positive
462463977222459392	negative
1408289236478951428	neutral
1434845160462979073	neutral
1399690694898323457	negative
1211523178687651840	neutral
1223591111911849984	negative
1420256957689065472	negative
1371689090316333056	negative
1216605256030793728	positive
1200365280502915074	negative
994096630012887041	neutral
1350696629918023680	negative
1304393162627014657	neutral
1033668577914773504	positive
1413523130035802115	neutral
1426046262638366726	neutral
1441980568347070468	neutral
1362372277359140864	negative
1487649166792609792	neutral
1439101304119328777	positive
1447664873786142720	negative
1489835226519924739	neutral
1248991685704638465	positive
875637457500291073	positive
1303581672546344960	negative
1409742763306848260	neutral
1406585398936047618	neutral
1326041590364729350	positive
1452908133567795200	positive
1272517176587517953	negative
1376061153600708611	positive
1374746576652955650	neutral
1346008406969217025	positive
1427876798357024769	neutral
1358668561032609792	neutral
1449220970657378309	neutral
1330015055014858753	negative
1429782966062903304	neutral
1261551031110062080	negative
1436384979097989128	neutral
1432150440217485312	positive
1069647962584694784	negative
1185916560877076480	neutral
1393600434623827968	neutral
1147529056331554817	negative
1248972064423370758	negative
1410907078244274178	positive
1451066105389142018	neutral
1410111849694068738	negative
1368092279672479744	positive
1349736151494475777	positive
1436268587291852801	positive
1365534731215859712	neutral
1447555475130634244	negative
1472121275648643073	negative
1461532977721069569	positive
1396327760507768832	neutral
1387659629199507457	neutral
1343801889809334272	positive
1216891552481583105	neutral
1388709139233198084	positive
1320613833539543045	positive
1384899171447148545	negative
1435596831099138049	neutral
1289736008888532993	neutral
421161260839759872	positive
1493423435451486212	negative
1454814326804471818	positive
1373995843771006977	positive
1342216925108199426	negative
1274402785375580161	neutral
1370615061006315528	neutral
865391736515739649	negative
1069483637249208320	negative
1272790381252407297	negative
1496802361800474624	negative
1443651869218246678	neutral
1343931923530358785	negative
1291771532763521024	neutral
1400368891025522690	positive
1248125054870786048	positive
942264933713981441	neutral
1318208440087425031	neutral
1272968767224508416	negative
1288319833071747073	neutral
1473269520764649474	neutral
1366445315180560386	negative
1385634900896718848	positive
1297531532102385664	positive
1272943901360435202	neutral
1480944791592390658	negative
1486901637398827008	positive
1373465755686084615	neutral
1323326165851860992	positive
1376365056284233736	positive
1432203894386409479	positive
1479354092518404096	neutral
1432402135358926851	positive
1454138815321280515	neutral
1484355643448651777	negative
1422462617105297409	negative
1399460783205994499	neutral
1495006542629785606	neutral
974179368254758912	neutral
1356095523401424900	positive
1437270012738228230	positive
1438167698756804620	neutral
1467097263394603009	neutral
1465677915979280388	negative
1102602162096357376	positive
1443118776979898369	neutral
1366724590706196484	positive
931794435976892416	negative
1381126035320811523	negative
1290888553988202496	negative
1423932576356470786	positive
1380558917785112582	negative
1044202934794366982	negative
1374394024463769607	neutral
1444946167188520960	neutral
1351031936920281092	positive
1361314795455045634	negative
1443144714991980546	neutral
739679274735669248	neutral
199419804032057345	neutral
1288098810770538497	positive
1202593638795997184	negative
1443197368099246086	positive
1433252576372350980	positive
1430841231232454657	neutral
1432564541888495619	positive
1375888178180026369	neutral
1440920089465802756	positive
1418582489627385869	neutral
1384084250081726468	positive
984026647325265920	negative
1139146133081534464	negative
1444934660169998339	negative
1381814599859638272	negative
1454286324039487494	neutral
1341969481728286721	negative
1432623453736095745	positive
1497427087530991625	neutral
1377219523091161091	neutral
1237429243413319681	negative
1424826673648869383	neutral
1311528228121526272	positive
1402302802387300354	neutral
1399177189438857216	positive
1384112889686937605	neutral
948372347601543168	neutral
1447925051479691266	neutral
1123471452601298945	neutral
1426049759727570948	neutral
905463264917635072	negative
1038357033873895424	neutral
931221765598035969	neutral
1465725389892833286	neutral
1354087016972099585	neutral
1374959313257553922	neutral
1375479366562377729	neutral
36008848082866176	neutral
1397248040591839240	neutral
1369147942003560450	positive
1407529275213770753	neutral
1339220581200228353	neutral
920592135468003328	positive
1489536764117012481	neutral
1416734095476858885	positive
1473884200159748096	positive
1175328138546438145	positive
1342119612750602242	negative
1327260883869868037	positive
1315875248974290949	neutral
1205370875043876865	negative
1373175135419592707	negative
1397586522753273864	positive
1236566376782999552	negative
1411152501902962690	positive
1437702648774336517	positive
1313342901208772608	positive
1382636663667499008	neutral
1419672551593177094	negative
1337055728503296003	neutral
1301743314740285441	negative
1484791723373252611	neutral
1357953137017982976	negative
1294562978675605504	neutral
1407152608654004224	neutral
1350439934281220100	negative
738295554531172353	negative
1334195484458508288	negative
1287307310763655169	neutral
1223464813780557824	positive
1303600380224233473	positive
1312461635362025473	negative
1417706110820130816	neutral
758960276251172864	negative
1439986626210369537	negative
1240131013612879873	positive
1380566407604170752	positive
1269849257047142402	negative
1478629841826058241	neutral
1436035149657825280	neutral
1472274734108663808	positive
1354755304831901701	neutral
1422147869901922306	negative
1404698598823010304	neutral
1437013419186483209	positive
1392335676830482433	positive
1433650199184904197	neutral
1338755682388987904	negative
1479703776323846144	neutral
1247805134261780484	neutral
1474709111702908929	negative
1494541836030906368	negative
1472054420464488450	neutral
1450485442957103112	positive
1069158440499589120	negative
1372426743114469383	negative
1246738095816376320	positive
1418134513033433088	neutral
331604594163609600	negative
1323853726449168385	positive
1376643792191647745	neutral
1405497164671832072	negative
1392453610366140423	neutral
1464131864440950790	negative
408562114476146688	neutral
1256208135481708544	negative
1444663455974236173	neutral
1352615169994719232	neutral
1397856529152282626	positive
1427689511136288773	negative
1460910600326766593	neutral
1366820301686775811	positive
1311570206024560640	positive
1497405381563547649	neutral
1330114931161698304	neutral
1451542857710379008	positive
1385465531898101762	negative
1438736399994392582	positive
1457047961100120068	neutral
1480261803535998979	negative
1373313371928293380	positive
1326881495630270469	neutral
1413392782245302273	neutral
1262326459236077568	negative
1356134607272468480	negative
1384153483897565195	positive
1369564151350063111	negative
1239402109621039105	negative
1452879553274146819	neutral
1288428881385361408	positive
1364480619342942210	positive
1256097832475516928	positive
1397062462462169090	neutral
1413025331624087557	neutral
1368439688977993729	negative
1452477405554089992	neutral
1406835391831842819	positive
1393027963025690625	positive
1393771867232628739	positive
1110088638786953217	negative
1174389749508968448	negative
1302116170481328128	negative
1395768774251274241	neutral
1486137457192013829	positive
1417089159001382916	negative
1455196862021967875	positive
1362626400503537666	negative
1119951686607368193	negative
1449610152554872837	neutral
1198580428270997504	negative
1341623220475072512	neutral
1388717529279787009	negative
1427689011456270340	positive
1464171281654312967	negative
1442090909802250247	neutral
1410908610742292482	neutral
804590614402592768	negative
1387765832185491460	negative
1463831006180347912	positive
1312904906240524288	negative
1432188997317529601	positive
1415926513979908101	positive
1384515540316692484	neutral
1350433365028028419	positive
1262682289990967297	positive
1384918623056171012	negative
1437854786339049473	neutral
1311315840478797827	negative
1350849941103525888	neutral
1331659967774953473	positive
1450678601855090689	neutral
1360238359390679044	neutral
1386720341276336136	neutral
1431202834981089280	negative
16211921068	positive
1451415737982095365	positive
1481469854184259590	neutral
1166055871844999177	neutral
1249981638664052736	positive
1299240984920748032	neutral
1422557738127609858	neutral
1179378672731594753	positive
1302558018916233216	positive
1412108514579738626	neutral
1394983168608976898	neutral
1361171383342964740	neutral
1498133700361736194	neutral
1343448037348110337	positive
1454075852220555267	neutral
1437047753385914371	positive
1435504981256310784	neutral
1335735934159970305	neutral
1408692859037831169	neutral
1476499273755758592	neutral
1391385285938728966	negative
1382517358221139970	negative
1213876224809820160	negative
1410104457782697988	neutral
1280153239913185284	positive
1432611716211249155	positive
1390685819828985859	neutral
1449282067619979265	neutral
1451006592195837953	negative
1406493350786572291	neutral
1443464833710448645	negative
1360959363989446656	positive
1106081956775616513	neutral
1272188162031235075	neutral
1438770821254635521	neutral
1404768857642786819	negative
1369604239006126080	positive
1456614424752451587	positive
1419529044048060419	neutral
1235789705175695360	neutral
1380786751854104577	neutral
1439215935374565386	neutral
1299072212050141187	positive
1497839835398111236	positive
1446032358411411460	negative
1452510003529535488	neutral
1396040209540685829	negative
1364282311311650818	positive
1368898997675454468	positive
1317329445733105666	positive
1431832524406231041	positive
1409926448563953664	positive
1154638268530479104	positive
1190774608066015233	negative
1390907227049926658	positive
1401120376164274180	positive
1280036474188992517	positive
1398251364589965316	neutral
930849313160384512	negative
1420605733146484750	positive
1355755916122075136	neutral
1393797963995045888	positive
1338331802071547904	positive
1407982620827287556	positive
1394141475588349954	positive
1459405393734426628	negative
1376989373653266433	neutral
1447305329629220864	neutral
1413454958985285640	positive
1305119645767094272	neutral
1180439310480207872	neutral
1418786952258539521	positive
1435268711825301509	neutral
1283484570726236160	neutral
1228526363788759040	positive
1139454706789445633	neutral
1415531449004937216	positive
1384520931276595206	neutral
1461368323707322377	neutral
1036169745735680001	positive
1445382156809760769	neutral
1192997249887830016	neutral
1380865185724821505	neutral
1411726011348119555	neutral
1455973485470126081	neutral
1044071952602718208	negative
914546543977312257	negative
1430023567073185803	negative
1449183134570848259	neutral
1452643101667782660	neutral
1378963669883609090	positive
1493578841562189824	positive
1413366177674395651	positive
1384055248528953348	neutral
1002710487258132480	negative
1454356395617259521	neutral
1357298955302756353	neutral
1417793947556990980	neutral
1388325620292079620	neutral
727147651263680512	positive
1477255260980662272	positive
1430079553028837380	negative
1376066843111260160	neutral
1289914979177512961	neutral
1369571152146800640	negative
1322451155201388544	positive
1435934344204353536	positive
1364029351054909440	neutral
1327117982997368833	negative
1450839469561499651	neutral
1482304864168591363	positive
1387964394143830019	neutral
1416636999587426304	positive
820903841327677440	neutral
1420969702671536137	negative
1380866471715164168	neutral
1298076487652802560	neutral
1399402461123682305	positive
1484098827023884289	positive
1388352924137426946	positive
1397155711885332485	negative
1465722482640375810	negative
1301429726590898177	positive
1383705879539687425	negative
1128211033921703936	positive
1300042574837604353	neutral
1418637971784273921	positive
1437023006103121923	neutral
1364602565107703808	negative
1424247891950931969	neutral
1380029426142863361	neutral
1115170910888050688	neutral
1344154935840002048	neutral
568292437501677568	negative
1450380316443561985	positive
1307178175521157121	positive
800344988576088065	negative
1286601112456290304	neutral
1250063060791934985	neutral
1443495964262629378	neutral
1332281695941193728	positive
1167676819539210240	neutral
1445944053686669315	positive
1468071377215184896	neutral
1362082149139025921	neutral
1473992695060176896	positive
1418607615760691205	positive
1447431814235131904	neutral
1271670188061024256	neutral
1475702278619160580	neutral
1442037505348407306	positive
1390322040620470280	neutral
1437059266670514176	positive
1387649496662695937	neutral
1403393393204469768	positive
1429009868493492225	positive
387208211075719168	neutral
1431911772479385600	neutral
1428933256565592074	neutral
1385243802663723012	neutral
1410962580378722304	neutral
1424770264236060677	positive
1398699569760727042	positive
1480110767789666304	negative
1094891317568651264	negative
1432294672571854854	positive
1382585791193354242	negative
1282897288654802945	neutral
1400124973209972739	negative
1399027561443696645	positive
1380072967858577411	neutral
1490976131969085440	neutral
1266965467370905601	negative
1302935416245370880	positive
1376085635505655808	neutral
1282290094133489666	negative
1330774047802593280	negative
1361902476996136963	negative
1370377224197611521	positive
1406888084239650816	neutral
1494743276234104835	neutral
1033743638256205825	neutral
1434218279556444160	negative
1294865150692847616	positive
1258388198817886209	neutral
329165604055564289	neutral
1442823273910194188	negative
1280916525570899968	neutral
1408064792653221897	positive
1089155308797054977	positive
1284009725068103680	positive
1273947884749275137	negative
1445325792158777344	positive
1123463870025224192	negative
1314497784888737792	positive
1481154286709243908	positive
1389439436530667523	positive
1334547888748126208	neutral
1385980965072216066	neutral
1450458332884504599	neutral
1408087328141168643	positive
1454467232658903053	neutral
1458835078964920323	negative
1438772715834331136	negative
1233067733463523328	neutral
1299893157576896512	negative
1452207330649640963	neutral
1451413347505631232	neutral
1321840870002290688	positive
1352160324711976962	neutral
986087133487271936	positive
1497132620593131523	negative
1326428724732944385	negative
1394300373230252032	negative
1439252395649748993	positive
1450041741944385537	negative
1452178099072684034	neutral
1308311766590517248	negative
543539744425377794	negative
1245909493965361156	neutral
1127578614575144960	neutral
1448252707794419715	positive
1315594279306186753	neutral
1419344198969532426	negative
1413177300477116418	neutral
1389198764867420163	neutral
1497108900726083593	negative
1408336458629324802	positive
1345189957317451777	positive
632434607229530113	negative
1444869899256401921	neutral
1476044757495259147	neutral
1347039519107735558	negative
1254376202875305986	neutral
1282695188905746433	negative
984671947505184768	neutral
1372836171194142723	neutral
1432227964758855680	positive
1396817093572521989	positive
1475482279833047042	neutral
1444209961622401024	neutral
1417424259429720068	positive
1316443159828725760	negative
1381098735111827456	positive
1417433092529135621	neutral
1445672154712850437	neutral
1417432484661260289	negative
1044089812586622977	negative
1428012542345969671	positive
1262735525208887297	negative
1314536467696214016	negative
1480103343955480580	neutral
1480513310998941700	neutral
1380853015595294723	neutral
1259376617001897984	neutral
1340153372310040577	neutral
1443947666048643074	positive
